campaign_start_date,description,employer_logo,required_work_experience_months,salary_max_currency,salary_min_currency,title,orig_idx,campaign_start_date_year,campaign_start_date_month,campaign_start_date_day,campaign_duration,desc_length,country_code_FI,country_code_GH,country_code_KE,country_code_NG,country_code_UG,country_code_nan,job_level_Entry-Level,job_level_Mid-Level,job_level_Senior,job_level_nan,listing_type_external,listing_type_internal,listing_type_nan,contract_type_Fixed term,contract_type_Permanent,contract_type_Temporary,contract_type_nan,job_type_Full Time,job_type_Part Time,job_type_nan,location_Nairobi,location_Uganda,location_Kampala,location_Trans Nzoia,location_Entebbe,location_Kisumu,location_Kenya,location_Kakuma,location_Nakuru,location_Kakamega,location_Mombasa,location_Machakos,location_Kisii,location_Nigeria,location_Eldoret,location_other,employer_County Government of Trans Nzoia,employer_Insurance Regulatory Authority of Uganda (IRA) ,employer_Petroleum Authority of Uganda,employer_Summit Recruitment & Search,employer_Ministry of Local Government (Uganda),employer_Lake Victoria Fisheries Organization,employer_Mogo Finance Kenya Limited ,employer_Jumia Uganda,employer_National Building Review Board,employer_Sobetra Construction And Engineering Company,employer_Movit Products Limited,employer_VSO Uganda,employer_other,aow_sales,aow_ marketing,aow_ promotion,aow_accounting,aow_ finance,aow_ banking,aow_ insurance,aow_medical
2020-08-11,"• Diploma in Pharmacy Technology will be an added advantage.• Vast pharmaceutical products knowledge• Possess at least 2 years’ experience in telesales.Description• Good communication and presentation skills – both verbal and written• Proactive problem solver• Ability to work independently &amp; a positive team player• Self-motivated• Conducts self professionally, exhibits high levels of tolerance and patience• Work history must demonstrate a similar scope of work",https://www.fuzu.com/assets/industries-icons/black-pngs/health_care.svg.png,24,kes,kes,Telesales,333,2020,8,11,20,468,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2020-08-11,"The Davis &amp; Shirtliff Group is the leading supplier of water and energy solutions in the region. The group is Kenyan based and operates through a network of Kenyan branches as well as regional subsidiaries in Uganda, Tanzania, Zambia, Rwanda and South Sudan. The company has a total complement of over 600 highly trained and professional staff spread across the region.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/7db47419-5bc8-4595-ad7f-f2165e446491.png,3,kes,kes,Sales Engineer Interns,334,2020,8,11,20,373,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-11,"1.  Academic QualificationsMaster’s Degree in Fisheries Management or any related fieldPhD in the same field is an added advantage    2.  Work ExperienceAt least Ten (10) years of experience in Fisheries Management or any related field in the East African region, five (5) of which at senior level    3.  DesirableSpecific experience in managing programmes/projects in an international or regional organization, national government, or other public or private organizations    4. Other knowledge and competencesVery good working knowledge of ICT (MS Office, statistical software)Very good written and oral knowledge of EnglishTrack record of scientific publications in the respective field (4 publications minimum in reputable journals, books and book chapters, 2 of which as principal author)Track record in resource mobilization (in terms of successful grant awards)Very good in communication (email, tweeter, facebook, whatsapp and other communication tools)General knowledge in Project Management; Monitoring and Evaluation; Proposal Writing; Managerial SkillsC.  Assessment methodEvaluation of qualified candidates will include a competency-based interview and any other assessments deemed necessary.    1. Education QualificationsAll candidates applying must have qualifications that are recognised by the relevant national accreditation body in their respective countries. This condition is applicable for locally and internationally attained qualifications.   2. Relevant Working ExperienceRelevant working experience in this regard refers to post education work experience. Internship, training, apprenticeship and clerkship will not be considered as relevant work experience.",https://www.fuzu.com/assets/industries-icons/black-pngs/non_profit_social.svg.png,120,kes,kes,"Director, Fisheries Management and Development",335,2020,8,11,31,1685,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-11,"1. Academic QualificationsMaster’s Degree in aquaculture or any relevant fieldPhD in the same field is an added advantage     2. Work ExperienceAt least Ten (10) years of experience in aquaculture in the East African region, five (5) of which at senior level     3. DesirableSpecific experience in managing programmes/projects with Donor funding within an international or regional organization, national government, or other public or private organization.      4. Other knowledge and competencesVery good working knowledge of ICT (MS Office, statistical software)Very good written and oral knowledge of EnglishTrack record of scientific publications in the respective field (4 publications minimum in reputable journals, books or book chapters, 2 of which as principal author)Track record in resource mobilization (in terms of successful grant awards)Very good in communication skillsGeneral knowledge in Project Management; Monitoring and Evaluation; Proposal Writing; Managerial SkillsB. Assessment methodEvaluation of qualified candidates will include a competency-based interview and any other assessments deemed necessary.   1. Education QualificationsAll candidates applying must have qualifications that are recognised by the relevant national accreditation body in their respective countries. This condition is applicable for locally and internationally attained qualifications.  2. Relevant Working ExperienceRelevant working experience in this regard refers to post education work experience. Internship, training, apprenticeship and clerkship will not be considered as relevant work experience.",https://www.fuzu.com/assets/industries-icons/black-pngs/non_profit_social.svg.png,120,kes,kes,"Director, Aquaculture Management and Development",336,2020,8,11,31,1607,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-11,"A Master’s Degree in Economics, Agricultural Economics, Resource Economics, fish quality assurance, and Marketing and Trade in Agricultural Products. Post graduate training in a related field with specialization in fish and fisheries products will be an added advantage. 1. Working experienceAt least 7 (seven) years’ experience in fish quality assurance, marketing and trade or closely related field in the region. 2 (Two) of the years should be at senior level.At least 3 years' experience in donor-funded marketing or trade related project in fisheries products or agricultural commoditiesSound knowledge on challenges and trade issues in fisheries in the regionProven knowledge on international trade and marketing issues in fish and fisheries productsKnowledge of regional and international instruments, strategies, frameworks, guidelines, tools etc. for agricultural commodity trade facilitation etc.Demonstrated experience in dealing with senior government officials and international development partnersSound knowledge on roles of regional organizations (RECs, RFBs etc.)  2. Desired key competenciesAbility to understand and articulated issues related to fish trade and marketing,Effective writing, analytical and communication skills;excellent interpersonal skills; Planning and organization skills;Technical proposal writing and grant application skills;Computer and report writing skills;good networking skills and ability to maintain positive and constructive dialogue and relationships with key institutions in the region;Self-starter with the ability to strategically plan own work.Very good written and oral knowledge of English.",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,84,kes,kes,Principal Fish Trade and Marketing Officer,337,2020,8,11,31,1646,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2020-08-11,"To manage and maintain an effective, efficient and value for money procurement and disposal unit – ensuring the development, implementation and monitoring of policies and procedures meet national and International standards in a manner that demonstrates Transparency and Accountability and that quality service is delivered to the internal and external customers.1. Academic and Professional qualifications:A Bachelor’s Degree (Honours) in Procurement and Logistics Management, Purchasing and Supplies or a related field.Relevant Post Graduate professional qualifications in Procurement and Supplies ManagementCurrent Membership to relevant accredited National and International procurement and supplies professional bodies like CIPS, KISM, CSP, CPSP or equivalent is desirable.     2. Work experience and knowledge:A minimum of 5 years’ relevant practical experience in the specific field of procurement for Goods and Services in a reputable organisation at a comparable levelExperience in managing procurement for Donor funded projects is desirableExperience in managing similar support services in a comparable international organization is desirable      3. Key CompetenciesProficiency in specialized procurement and financial management software applications like SUN system, SAP, or Oracle Financials is essentialProficiency in standard computer applications (e.g. MS Office) and general ITC technologies (phone, email, internet and related software).Proven IntegritySelf-starter with excellent organisational skills and a proven ability to work independently with little guidance and oversight in a fast-paced environment;Reliable, positive and effective team player with a track record working in multi-disciplinary teams and delivering results through collaboration;Good Customer Relations, Negotiation skills, effective Communication and Report writing skills. Excellent written and verbal communications in EnglishD. Conditions of employmentThe Contract period is for five (5) years renewable once upon satsfactory performance. The first term is subject to a six (6) months’ probation, before confirmation upon satisfactory performance.",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,60,kes,kes,Procurement Officer,338,2020,8,11,31,2147,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-11,"QualificationsDiploma with specialization in Administration or a related field (University degree will be an added advantage)Professional experienceAt least three (3) years’ professional experience in a comparable positionPractical knowledge of basic public procurement procedures is an added advantageDesirableSpecific experience in managing programmes/projects with European Union OR FAO funding within an international or regional organization, national government, or other public or private organization.Other knowledge, additional competencesVery good working knowledge of ICT technologies (phone, fax, email, internet) and computer applications (MS Office)Very good written and oral knowledge of English.Politeness and helpfulness in dealing with visitorsUnderstanding of administration proceduresC. ASSESMENT METHODEvaluation of qualified candidates will include a competency-based interview and any other assessments deemed necessary.Education QualificationsAll candidates applying must have qualifications that are recognised by the relevant national accreditation body in their respective countries. This condition is applicable for locally and internationally attained qualifications.Relevant Working ExperienceRelevant working experience in this regard refers to post education work experience. Internship, training, apprenticeship and clerkship will not be considered as relevant work experience.",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,36,kes,kes,Project Administrative Assistant,339,2020,8,11,23,1410,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,"EducationEssentialA diploma (or academic equivalent) with specialization in accounting, financial management, business administration or a related field.Possession of a university degree and/or professional accounting qualification (CPA, ACCA or equivalent) is an added advantage.Professional Experience:EssentialA minimum of five (5) years of progressive experience in accounting, financial management, business administration, or a related field.Experience with international accounting systems and financial operations management is an added advantage.Experience with corporate performance management in the public or private sector.Desirable:Experience in managing programmes/projects within an international or regional organization, national government, or other public or private organization.Experience with International Public Sector Accounting Standards (IPSAS).Competencies:ProfessionalismAccountabilityManaging PerformanceAbility to work under minimum supervisionOrganization skillsCommunication skillsJudgement/Decision-making",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,60,kes,kes,Project Accounts Assistant,340,2020,8,11,23,1040,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-10,"The analytics engineer will multiply the effectiveness of everyone in the Data and BI team by creating, sharing, and making easy the data systems that workflows are built on, whilst contributing positively to team culture. Our vision is to be the smartest company in Africa and you will play a crucial part in that.  Analytic engineering at M-KOPA is new and evolving, sitting at the intersection of Data Science, BI/Analytics and Data Engineering. You’ll sit inside a small team with autonomy to improve the data teams workflows. Analytics engineering is a relatively new field, so we welcome applicants from Data Analysts who tend towards repeatability and automation to Data Engineers who are interested in the business domain, data scientists who’ve realized that clean data is more important than another 1000 epochs, or software engineers who want the perfect entry into the data space.Location:  Kenya, UK, Or Remote Working",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/a1385cef-4f41-49bd-af37-ffdd2a3fee34.png,36,kes,kes,Analytics Engineer,341,2020,8,10,28,931,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-10,"Fuzu was created to provide every person and organisation out there with tools to succeed and grow. Are you someone who loves learning and lives and breaths accountability? Or do you think that the only true measure of performance is what our users tell each other about us? Or maybe you are someone who believes that all barriers are meant to be broken down and that unlimited scale is rather a mindset than a result of incredible resources?  Well, we are such people. We believe passionately that our work will shape the future and that we can get there smiling, as one united team.Our vision is to become the undisputed home of career opportunities across Africa and support millions of individuals and thousands of organisations prepare for success. With our unique data-driven and highly personalised approach we have already established ourselves as the biggest and fastest-growing career development platform in East Africa. With over 7+ million users and 1,000 organisations in the Fuzu family, we are on the path to catalyse the entire talent ecosystem with our low-cost, scalable solution. If you are someone that cares deeply for the future of Human Capital in Africa and wants to be part of the scalable solution that prepares tens of millions of people for success, then Fuzu is the place for you.Overview of the Role:Fuzu is looking to hire a Business Development Manager to join our growing team In Kampala. The BDM will be engaged in understanding what challenges potential clients face through a consultative approach, testing and selling different business models that maximise value for both Fuzu and the Client as well as relaying feedback to leadership on how we can better position our value proposition to fully capture the Ugandan market.    ",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/2868861f-c380-4129-95d4-c113e6715522.png,24,kes,kes,Business Development Manager,342,2020,8,10,58,1766,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2020-08-10,"Fuzu was created to provide every person and organisation with tools to succeed and grow. Are you someone who loves learning and lives and breaths accountability? Or do you think that the only true measure of performance is what our users tell each other about us? Or maybe you are someone who believes that all barriers are meant to be broken down and that unlimited scale is rather a mindset than a result of incredible resources? Well, we are such people. We believe passionately that our work will shape the future and that we can get there smiling, as one united team.Our vision is to become the undisputed home of career opportunities across Africa and support millions of individuals and thousands of organisations prepare for success. With our unique data-driven and highly personalised approach we have already established ourselves as the biggest and fastest-growing career development platform in East Africa. With over 7+ million users and 1,000 organisations in the Fuzu family, we are on the path to catalyse the entire talent ecosystem with our low-cost, scalable solution. If you are someone that cares deeply for the future of Human Capital in Africa and wants to be part of the scalable solution that prepares tens of millions of people for success, then Fuzu is the place for you.Overview of the role:We are hiring an Account Excellence Associate who will work with the business development team to develop long term relationships with a portfolio of existing and new clients, connecting with key business decision-makers to build a trusted adviser relationship. The goal of the role is to provide timely advice, support, up sell and cross-sell of all services we offer to our clients.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/2868861f-c380-4129-95d4-c113e6715522.png,24,kes,kes,Account Excellence Associate,343,2020,8,10,58,1704,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2020-08-10,"About FuzuFuzu is a venture-backed and fast-growing company that embraces continuous data-driven experimentation and agility. We think big in everything we do and always strive to exceed every customer's expectation. We view our team as a family and seek humble, driven and curious minds to join our growing team.Our vision is to become the undisputed home of career opportunities across Africa and support millions of individuals and thousands of organisations prepare for success. With our unique data-driven and highly personalised approach, we have already established ourselves as the biggest and fastest-growing career development platform in East Africa. With over 7+ million users and 1,000 organisations in the Fuzu family, we are on the path to catalyse the entire talent ecosystem with our low-cost, scalable solution. If you are someone that cares deeply for the future of Human Capital in Africa and want to be part of the scalable solution that prepares tens of millions of people for success, then Fuzu is the place for you.Overview of the role:As a Business Development Manager with consultative sales experience, we expect you to build a pipeline of contacts and be able to understand the needs of hiring managers.You will work with our potential clients to help them identify the fastest and easiest means of getting the best talent for their team by leveraging on all the Fuzu services.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/2868861f-c380-4129-95d4-c113e6715522.png,36,kes,kes,Business Development Manager,344,2020,8,10,58,1405,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2020-08-10,"PurposeTo handle Board Affairs, provide legal and compliance support in running the Authority to ensure that it achieves its mandate in an effective and efficient mannerQualifications1. Bachelor’s (Honors) of Law2. At least a Master’s Degree in Law3. Diploma in Legal Practice4. A valid Practicing Certificate.5. Professional qualifications in ICSA (Institute of Chartered Secretaries &amp; Administrators), or its equivalents.6. Professional qualification in Insurance will be an added advantage.ExperienceAt least 9 Years of managerial experience of which 6 are at Managerial level and Board affair Management",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,120,kes,kes,Director Legal /Secretary to the Authority,345,2020,8,10,28,611,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose : Provide high level, professional, business, and administrative management support to the CEO, and the senior management team. The individual will be responsible for coordinating day-to-day projects and liaising with other Departments throughout the organization.Qualifications1.	A relevant (Honors) Bachelor’s degree or its equivalent.2. At least a Master’s degree in Economics or any other relevant field3. Professional qualification in ICSA (Institute of Chartered Secretaries &amp; Administrators), CPS (Chartered Public Secretary) or CS (Chartered Secretary) will be an added advantage.Experience6 years’ working experience in related assignments/field, is an added advantage",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,84,kes,kes,Manager Quality Assurance,346,2020,8,10,28,693,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose: Provide effective statutory, legal, and legislative expertise to IRA so that legislations are in place in accordance with the Insurance Act and other pertinent laws.Qualifications1.	Bachelor's (Honors) degree in Law.2. At least a Master’s Degree in Law3. Diploma in Legal Practice4. Must be an enrolled Advocate5. Professional qualification in Insurance, ICSA, or any other equivalent professional qualification.Experience6 years of general experience in general legal practice with competences and 3 years hands-on experience in Legislative drafting.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,84,kes,kes,Manager Regulation & Drafting,347,2020,8,10,28,564,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose :Provide administrative and secretarial support to the CEO’s office in line with the CEO’s directive, IRA’s policies, and best practices.QualificationsBachelor’s (Honors) degree in Secretarial Studies, Business Administration or in any relevant/related field.ExperienceThree years of dedicated service as a Personal Assistant or Executive Secretary reporting to the Managing Director/Executive Director/Chief Executive Officer will be an added advantage.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Executive Secretary,348,2020,8,10,28,466,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose :Maintain the established financial and budgeting procedures and financial reporting while ensuring compliance with all regulatory requirements as relating to IRA.Qualifications1. At least a Bachelor’s degree (Honours) in Commerce, Business Administration (Accounting/Finance Option) any equivalent qualification from a reputable higher institution of learning.2. Professional qualification such as ACCA, CPA is an added advantageExperienceAt least 3 years’ experience working in a similar position or in a related environment Knowledge of a number of accounting packages is an added advantage.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Senior Finance Officer,349,2020,8,10,28,606,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-10,Job Purpose :Assist in legal services provision in accordance with the Authority’s policies and procedures and the law.QualificationsBachelor s of Laws degree (Honor’s) Diploma in Legal Practice,https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Legal Officer Complaints,350,2020,8,10,28,194,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Job Purpose :Provide legal services support to the Legal Office in the provision of Regulation and drafting services.Qualifications1. Bachelor s of Laws degree (Honors).2. Diploma in Legal Practice.,https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Legal Officer Regulation & Drafting,351,2020,8,10,28,198,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose : Assist in legal services provision in accordance with Authority’s policies, procedures and the law.Qualifications1. Bachelor s of Laws degree (Honours)2. Diploma in Legal Practice.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Legal Officer Litigation,352,2020,8,10,28,194,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Job Purpose :Provide support in ensuring compliance with the provisions of the Insurance Act and the Regulations in relation to health insurance.QualificationsA relevant Bachelor’s (Honors) degree/Equivalent from a recognized University/Higher Institution of Learning,https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Inspection Officer Health,353,2020,8,10,28,267,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-10,"Job Purpose : To provide support to the research and public education teams through capturing, organizing, analyzing, and interpreting data for purposes of informing relevant actions.Qualifications:1. At least a Bachelor's (Honours) Degree in Statistics, Mathematics, Actuarial Science, or its equivalent from a recognized higher institution of learning 2. Demonstrated practical knowledge in data capture and application of statistical packages is an added advantage.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Statistician,354,2020,8,10,28,468,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-10,"Job purpose :To develop and produce innovative, creative multimedia / digital content ideas supporting the communication function of the Authority while creating public awareness.Qualifications1. At least a Bachelor’s degree in Industrial Arts and graphics, media relations, Information Technology2. Holds a certificate or diploma in Graphics Design or multimedia and interactive design or visual communication.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Communications Officer,355,2020,8,10,28,411,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose  Undertake extensive research on initiatives and issues relevant to the organization, compile and analyze data.Qualifications1. At least a Bachelor’s (honors) degree in Business Administration, Statistics, Economics, Development Studies or it's equivalent from a recognized higher institution of learning.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Research Officer,356,2020,8,10,28,317,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,QualificationsAt least a Bachelor’s (Honors) Degree in Computer Science or any equivalent qualification fromthe recognized higher institution of learning. How to applyInterested candidates who meet the above criteria should submit their applications together with copies of detailed up-to-date CVs and at least three referees.,https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,ICT Officer,357,2020,8,10,28,326,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job Purpose :Provide support for the market development function of the Authority, design and develop market development proposals, preparation of reports, and support the Monitoring and evaluation of market development activities in accordance with approved programs.QualificationsAt least a Bachelor's Degree in Project Planning and Management, Business Administration, Social Sciences, Development Studies, Economics, or any equivalent qualification from the recognized higher institution of learning.How to applyInterested candidates who meet the above criteria should submit their applications together with copies of detailed up-to-date CVs and at least three referees.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Market Development Officer,358,2020,8,10,28,675,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2020-08-10,"Job Purpose :To organise and maintain the Authority’s registry and official documents, proper and secure storage of records, disposal and retrieval of recorded information efficiently to users as per IRA’s policy and procedure.Qualifications At least a Bachelors (honors) Degree in Library and Information Science or any equivalent qualification from a recognized higher institution of learning",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Records & Information Officer,359,2020,8,10,28,394,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"Job purpose :To effectively implement IRA’s Procurement and Disposal activities regarding supplies, service and works in line with PPDA, IRA’s policies and the strategic plan.QualificationsAt least a Bachelor’s (Honors) degree in Procurement &amp; Supply Chain Management or any other related discipline majoring in procurement or any relevant bachelors’ degree with a post-graduate qualification in Procurement or the equivalent of a bachelor’s degree in Procurement.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Procurement Officer,360,2020,8,10,28,468,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,"We are looking to hire an extremely organized and a strong believer and enforcer of processes for the role of Finance Manager. Your key role will be to carry out financial reporting and to further develop and improve the Finance Department of the company. You will adopt work-processes and implement structures and systems to support the flow of these work processes. To achieve this, the ideal candidate would have prior experience in the implementation of IT systems and be able to manage a team of skilled accountants within in the Finance Department.QUALIFICATIONS AND SKILLS •	Certified Public Accountant with minimum 8 -12 years of professional experience with financial reporting and management reporting in a large firm•	Experience in auditing and with implementation of financial policies and procedures to ensure the business is operating efficiently•	Experience in driving projects with an IT angle across departments in large organization(s)PERSONAL ATTRIBUTES •	Should have a good track record of coaching and developing people to reach difficult goals•	Ability to build effective working relationships and collaborate with relevant stakeholders.•	Strong planning skills with experience setting and tracking monthly goals, and forecasting future departmental needs.•	Should be a dynamic person who is excited to learn and pick up new skills. •	Must be willing to help wherever needed to solve arising problems and harness business opportunities.  ",https://www.fuzu.com/assets/industries-icons/black-pngs/manufacturing.svg.png,84,kes,kes,Finance Manager (Mombasa),361,2020,8,10,28,1460,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
